,date,home_team,away_team,score,odd_1,odd_N,odd_2,winner,league_season,game_url
7816,01.01.2021,Everton,West Ham,0:1,2.24,3.46,3.29,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-west-ham/2uBMBFI0/
7817,01.01.2021,Manchester Utd,Aston Villa,2:1,1.70,4.12,4.76,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-aston-villa/riSJAZX6/
7818,30.12.2020,Newcastle,Liverpool,0:0,10.56,6.01,1.28,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-liverpool/Um6gV0Fj/
7819,29.12.2020,Brighton,Arsenal,0:1,3.64,3.44,2.10,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-arsenal/dxm5iiWh/
7820,29.12.2020,Burnley,Sheffield Utd,1:0,2.40,3.19,3.23,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/burnley-sheffield-utd/jan9jBoa/
7821,29.12.2020,Manchester Utd,Wolves,1:0,1.54,4.30,6.32,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-wolves/jc7kWt0p/
7822,29.12.2020,Southampton,West Ham,0:0,2.02,3.58,3.74,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-west-ham/Whpxfphi/
7823,29.12.2020,West Brom,Leeds,0:5,4.24,3.96,1.81,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-leeds/vJmphOM3/
7824,28.12.2020,Chelsea,Aston Villa,1:1,1.80,3.99,4.23,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-aston-villa/2ZkDkV05/
7825,28.12.2020,Crystal Palace,Leicester,1:1,3.35,3.39,2.24,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-leicester/pbuIlkGB/
7826,27.12.2020,Leeds,Burnley,1:0,1.70,4.17,4.71,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-burnley/lfnvG9hk/
7827,27.12.2020,Liverpool,West Brom,1:1,1.13,9.17,20.67,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-west-brom/M7pnEmN1/
7828,27.12.2020,West Ham,Brighton,2:2,2.37,3.32,3.16,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-brighton/2HSZKJeE/
7829,27.12.2020,Wolves,Tottenham,1:1,3.53,3.35,2.18,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-tottenham/WjXwKwBK/
7830,26.12.2020,Arsenal,Chelsea,3:1,4.77,3.86,1.75,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-chelsea/0WU1ZcgA/
7831,26.12.2020,Aston Villa,Crystal Palace,3:0,1.82,3.84,4.33,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/aston-villa-crystal-palace/fgU5YH8G/
7832,26.12.2020,Fulham,Southampton,0:0,2.89,3.29,2.56,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-southampton/WIiZGkwq/
7833,26.12.2020,Leicester,Manchester Utd,2:2,2.98,3.56,2.36,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-manchester-united/SporFT7e/
7834,26.12.2020,Manchester City,Newcastle,2:0,1.12,9.96,21.41,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-city-newcastle-utd/Kh3kD7x8/
7835,26.12.2020,Sheffield Utd,Everton,0:1,3.38,3.31,2.27,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-everton/OQTVLat8/
7836,21.12.2020,Burnley,Wolves,2:1,3.47,3.06,2.35,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/burnley-wolves/SIAOLvPA/
7837,21.12.2020,Chelsea,West Ham,3:0,1.58,4.34,5.66,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-west-ham/699SKbvH/
7838,20.12.2020,Brighton,Sheffield Utd,1:1,1.88,3.42,4.65,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-sheffield-utd/AsGJMK94/
7839,20.12.2020,Manchester Utd,Leeds,6:2,1.72,4.33,4.41,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-leeds/KGk3EdHp/
7840,20.12.2020,Tottenham,Leicester,0:2,2.10,3.50,3.58,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/tottenham-leicester/44ygyKOc/
7841,20.12.2020,West Brom,Aston Villa,0:3,4.68,4.04,1.73,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-aston-villa/nTQczvv4/
7842,19.12.2020,Crystal Palace,Liverpool,0:7,5.31,4.07,1.65,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-liverpool/0W8WJIgN/
7843,19.12.2020,Everton,Arsenal,2:1,2.66,3.40,2.69,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-arsenal/EZCzJx9T/
7844,19.12.2020,Newcastle,Fulham,1:1,2.86,3.30,2.58,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-fulham/b7l7DGWj/
7845,19.12.2020,Southampton,Manchester City,0:1,6.05,4.64,1.51,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-manchester-city/QDxkx09i/
7846,17.12.2020,Aston Villa,Burnley,0:0,1.87,3.76,4.22,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/aston-villa-burnley/Imit91u5/
7847,17.12.2020,Sheffield Utd,Manchester Utd,2:3,7.26,4.73,1.44,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-manchester-united/Mulc5JvU/
7848,16.12.2020,Arsenal,Southampton,1:1,2.16,3.51,3.41,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-southampton/OQixAsQb/
7849,16.12.2020,Fulham,Brighton,0:0,2.91,3.30,2.55,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-brighton/Wjep8LfB/
7850,16.12.2020,Leeds,Newcastle,5:2,1.59,4.40,5.39,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-newcastle-utd/EFpk7uAH/
7851,16.12.2020,Leicester,Everton,0:2,2.13,3.51,3.49,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-everton/h6qg6aPN/
7852,16.12.2020,Liverpool,Tottenham,2:1,1.83,3.92,4.19,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-tottenham/xUHBOtuh/
7853,16.12.2020,West Ham,Crystal Palace,1:1,2.17,3.36,3.52,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-crystal-palace/OlzP0wmo/
7854,15.12.2020,Manchester City,West Brom,1:1,1.10,11.25,24.96,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-city-west-brom/WjHFN0fb/
7855,15.12.2020,Wolves,Chelsea,2:1,5.46,3.76,1.69,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-chelsea/QgE7PMPo/
7856,13.12.2020,Arsenal,Burnley,0:1,1.45,4.64,7.30,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-burnley/xf12c4tg/
7857,13.12.2020,Crystal Palace,Tottenham,1:1,4.22,3.78,1.86,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-tottenham/KIj7dOea/
7858,13.12.2020,Fulham,Liverpool,1:1,8.28,5.48,1.36,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-liverpool/SrfFf2QB/
7859,13.12.2020,Leicester,Brighton,3:0,2.04,3.52,3.76,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-brighton/lbrOhteO/
7860,13.12.2020,Southampton,Sheffield Utd,3:0,1.64,4.03,5.49,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-sheffield-utd/IDMyC3en/
7861,12.12.2020,Everton,Chelsea,1:0,4.77,4.24,1.68,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-chelsea/b9kBerB5/
7862,12.12.2020,Manchester Utd,Manchester City,0:0,4.62,4.19,1.71,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-manchester-city/21nSi0AU/
7863,12.12.2020,Newcastle,West Brom,2:1,2.46,3.23,3.09,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-west-brom/vNNXCqtt/
7864,12.12.2020,Wolves,Aston Villa,0:1,2.56,3.25,2.91,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-aston-villa/pzgYANAh/
7865,11.12.2020,Leeds,West Ham,1:2,2.14,3.75,3.26,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-west-ham/6ZhJgMuI/
7866,07.12.2020,Brighton,Southampton,1:2,2.44,3.38,2.98,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-southampton/p0xPqoCg/
7867,06.12.2020,Liverpool,Wolves,4:0,1.58,4.34,5.62,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-wolves/KIUysqdC/
7868,06.12.2020,Sheffield Utd,Leicester,1:2,4.08,3.51,1.96,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-leicester/hWSquNQO/
7869,06.12.2020,Tottenham,Arsenal,2:0,2.18,3.48,3.39,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/tottenham-arsenal/UmCS363P/
7870,06.12.2020,West Brom,Crystal Palace,1:5,3.02,3.30,2.47,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-crystal-palace/WdbfaQBt/
7871,05.12.2020,Burnley,Everton,1:1,3.75,3.53,2.04,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/burnley-everton/OjyTr5Ra/
7872,05.12.2020,Chelsea,Leeds,3:1,1.47,4.95,6.29,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-leeds/6FQXsPt6/
7873,05.12.2020,Manchester City,Fulham,2:0,1.11,10.37,21.55,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-city-fulham/EuUut3BI/
7874,05.12.2020,West Ham,Manchester Utd,1:3,3.38,3.49,2.18,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-manchester-united/QJcbbpRn/
7875,30.11.2020,Leicester,Fulham,1:2,1.62,4.11,5.55,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-fulham/ClZdtC51/
7876,30.11.2020,West Ham,Aston Villa,2:1,2.34,3.51,3.04,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-aston-villa/bqvHo7ss/
7877,29.11.2020,Arsenal,Wolves,1:2,2.09,3.29,3.87,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-wolves/IXpElzbL/
7878,29.11.2020,Chelsea,Tottenham,0:0,2.01,3.65,3.71,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-tottenham/MatpqELr/
7879,29.11.2020,Southampton,Manchester Utd,2:3,3.86,3.71,1.95,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-manchester-united/4rMr4Fc8/
7880,28.11.2020,Brighton,Liverpool,1:1,4.87,4.21,1.67,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-liverpool/0dzJmfDR/
7881,28.11.2020,Everton,Leeds,0:1,2.30,3.64,3.02,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-leeds/fDvhshje/
7882,28.11.2020,Manchester City,Burnley,5:0,1.12,10.03,20.64,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-city-burnley/juY0uWK7/
7883,28.11.2020,West Brom,Sheffield Utd,1:0,2.64,3.15,2.90,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-sheffield-utd/IoQn3ZCE/
7884,27.11.2020,Crystal Palace,Newcastle,0:2,2.16,3.17,3.80,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-newcastle-utd/GMulrYzk/
7885,23.11.2020,Burnley,Crystal Palace,1:0,2.66,3.11,2.91,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/burnley-crystal-palace/0zaryHTL/
7886,23.11.2020,Wolves,Southampton,1:1,2.35,3.22,3.30,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-southampton/vsnAkGrF/
7887,22.11.2020,Fulham,Everton,2:3,4.21,3.82,1.85,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-everton/vRcnzyqS/
7888,22.11.2020,Leeds,Arsenal,0:0,3.48,3.77,2.04,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-arsenal/re27Vfiq/
7889,22.11.2020,Liverpool,Leicester,3:0,1.78,4.05,4.32,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-leicester/Mo1BUE6k/
7890,22.11.2020,Sheffield Utd,West Ham,0:1,3.13,3.20,2.45,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-west-ham/WGr2ixE2/
7891,21.11.2020,Aston Villa,Brighton,1:2,2.30,3.53,3.12,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/aston-villa-brighton/6DavxcEF/
7892,21.11.2020,Manchester Utd,West Brom,1:0,1.32,5.69,9.26,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-west-brom/G80FTYLe/
7893,21.11.2020,Newcastle,Chelsea,0:2,7.16,4.76,1.45,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-chelsea/UB4JShy2/
7894,21.11.2020,Tottenham,Manchester City,2:0,4.15,4.11,1.80,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/tottenham-manchester-city/A7s6jdT8/
7895,08.11.2020,Arsenal,Aston Villa,0:3,1.65,4.37,4.92,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-aston-villa/drtdPJU9/
7896,08.11.2020,Leicester,Wolves,1:0,2.36,3.15,3.36,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-wolves/4lFuHexj/
7897,08.11.2020,Manchester City,Liverpool,1:1,1.91,4.14,3.66,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-city-liverpool/ruEqGFid/
7898,08.11.2020,West Brom,Tottenham,0:1,6.51,4.62,1.49,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-tottenham/Ao6VwJq3/
7899,07.11.2020,Chelsea,Sheffield Utd,4:1,1.37,5.00,8.76,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-sheffield-utd/hAZ4NcaM/
7900,07.11.2020,Crystal Palace,Leeds,4:1,2.85,3.43,2.50,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-leeds/nXY8MHES/
7901,07.11.2020,Everton,Manchester Utd,1:3,3.19,3.61,2.23,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-manchester-united/MPPzIyNq/
7902,07.11.2020,West Ham,Fulham,1:0,1.86,3.80,4.20,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-fulham/hAezwwa9/
7903,06.11.2020,Brighton,Burnley,0:0,1.95,3.39,4.27,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-burnley/EJz1OwpG/
7904,06.11.2020,Southampton,Newcastle,2:0,2.16,3.45,3.47,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-newcastle-utd/Wf7RvaUd/
7905,02.11.2020,Fulham,West Brom,2:0,2.42,3.28,3.09,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-west-brom/jNANAKFG/
7906,02.11.2020,Leeds,Leicester,1:4,2.42,3.63,2.85,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-leicester/Yo0S9vVM/
7907,01.11.2020,Aston Villa,Southampton,3:4,2.58,3.54,2.71,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/aston-villa-southampton/rc7FCto4/
7908,01.11.2020,Manchester Utd,Arsenal,0:1,1.99,3.59,3.89,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-arsenal/UV0c4Ihp/
7909,01.11.2020,Newcastle,Everton,2:1,3.33,3.33,2.28,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-everton/8Ma13x8j/
7910,01.11.2020,Tottenham,Brighton,2:1,1.58,4.29,5.74,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/tottenham-brighton/OUslRu0c/
7911,31.10.2020,Burnley,Chelsea,0:3,5.65,4.28,1.59,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/burnley-chelsea/xK6JB00A/
7912,31.10.2020,Liverpool,West Ham,2:1,1.42,5.18,7.05,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-west-ham/CxaW8bpT/
7913,31.10.2020,Sheffield Utd,Manchester City,0:1,10.56,6.12,1.28,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-manchester-city/ARwpSLpi/
7914,30.10.2020,Wolves,Crystal Palace,2:0,2.07,3.14,4.21,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-crystal-palace/IishQaF3/
7915,26.10.2020,Brighton,West Brom,1:1,1.67,3.98,5.16,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-west-brom/fw6vBT9a/
7916,26.10.2020,Burnley,Tottenham,0:1,5.71,4.34,1.57,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/burnley-tottenham/OCArAmP5/
7917,25.10.2020,Arsenal,Leicester,0:1,1.94,3.55,4.06,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-leicester/YNHVCkum/
7918,25.10.2020,Southampton,Everton,2:0,3.07,3.53,2.30,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-everton/8vF2Fr1o/
7919,25.10.2020,Wolves,Newcastle,1:1,1.83,3.42,4.93,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-newcastle-utd/468BDMVc/
7920,24.10.2020,Fulham,Crystal Palace,1:2,2.59,3.15,2.96,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-crystal-palace/239n97vC/
7921,24.10.2020,Liverpool,Sheffield Utd,2:1,1.21,7.30,12.90,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-sheffield-utd/pSbi8RgI/
7922,24.10.2020,Manchester Utd,Chelsea,0:0,2.60,3.46,2.71,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-chelsea/fyRKjaOp/
7923,24.10.2020,West Ham,Manchester City,1:1,6.67,5.10,1.44,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-manchester-city/nVD6E2Gi/
7924,23.10.2020,Aston Villa,Leeds,0:3,1.91,3.99,3.75,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/aston-villa-leeds/Gn7zC9fg/
7925,19.10.2020,Leeds,Wolves,0:1,2.47,3.36,2.94,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-wolves/zDXAD1E0/
7926,19.10.2020,West Brom,Burnley,0:0,2.57,3.26,2.89,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-burnley/KKDRDVPt/
7927,18.10.2020,Crystal Palace,Brighton,1:1,3.12,3.19,2.45,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-brighton/Ecq2FNql/
7928,18.10.2020,Leicester,Aston Villa,0:1,2.38,3.56,2.95,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-aston-villa/lGyFCLT6/
7929,18.10.2020,Sheffield Utd,Fulham,1:1,2.29,3.15,3.49,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-fulham/OlSeJi2J/
7930,18.10.2020,Tottenham,West Ham,3:3,1.63,4.15,5.37,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/tottenham-west-ham/2uRaIBHP/
7931,17.10.2020,Chelsea,Southampton,3:3,1.58,4.48,5.40,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-southampton/pOvbG3Us/
7932,17.10.2020,Everton,Liverpool,2:2,4.13,4.18,1.79,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-liverpool/hlr6Esaf/
7933,17.10.2020,Manchester City,Arsenal,1:0,1.53,4.74,5.67,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-city-arsenal/rwyJBuqD/
7934,17.10.2020,Newcastle,Manchester Utd,1:4,4.65,4.10,1.72,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-manchester-united/MTZMAabJ/
7935,04.10.2020,Arsenal,Sheffield Utd,2:1,1.50,4.34,7.09,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-sheffield-utd/0xOh7QiR/
7936,04.10.2020,Aston Villa,Liverpool,7:2,6.68,4.90,1.45,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/aston-villa-liverpool/6J0L2p0r/
7937,04.10.2020,Leicester,West Ham,0:3,1.82,3.90,4.26,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-west-ham/ABcxa2a7/
7938,04.10.2020,Manchester Utd,Tottenham,1:6,2.07,3.61,3.56,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-tottenham/l2dtbMED/
7939,04.10.2020,Southampton,West Brom,2:0,1.86,3.75,4.22,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-west-brom/0j3RLP6K/
7940,04.10.2020,Wolves,Fulham,1:0,1.79,3.46,5.18,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-fulham/rFhWKqMQ/
7941,03.10.2020,Chelsea,Crystal Palace,4:0,1.53,4.28,6.46,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-crystal-palace/KM4P14Fl/
7942,03.10.2020,Everton,Brighton,4:2,1.79,3.77,4.65,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-brighton/Eq4T0OUf/
7943,03.10.2020,Leeds,Manchester City,1:1,8.68,6.68,1.29,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-manchester-city/hz3Xarp1/
7944,03.10.2020,Newcastle,Burnley,3:1,2.41,3.26,3.12,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-burnley/25pOM5iE/
7945,28.09.2020,Fulham,Aston Villa,0:3,3.03,3.38,2.41,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/fulham-aston-villa/n9pnlook/
7946,28.09.2020,Liverpool,Arsenal,3:1,1.48,5.06,5.88,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/liverpool-arsenal/Qaqjm50e/
7947,27.09.2020,Manchester City,Leicester,2:5,1.31,5.86,9.42,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-city-leicester/KMrfnPF1/
7948,27.09.2020,Sheffield Utd,Leeds,0:1,2.95,3.35,2.48,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-leeds/YPnboqV7/
7949,27.09.2020,Tottenham,Newcastle,1:1,1.41,4.83,7.84,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/tottenham-newcastle-utd/zVQtAS78/
7950,27.09.2020,West Ham,Wolves,4:0,3.38,3.27,2.28,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-ham-wolves/MoPl86xL/
7951,26.09.2020,Brighton,Manchester Utd,2:3,5.39,4.14,1.63,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-manchester-united/Y14Bfm8L/
7952,26.09.2020,Burnley,Southampton,0:1,3.26,3.39,2.28,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/burnley-southampton/SO3Fg7NR/
7953,26.09.2020,Crystal Palace,Everton,1:2,3.51,3.30,2.20,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-everton/UXkskRVr/
7954,26.09.2020,West Brom,Chelsea,3:3,6.72,4.77,1.46,1.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-chelsea/ELPp9nNE/
7955,21.09.2020,Aston Villa,Sheffield Utd,1:0,2.46,3.16,3.16,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/aston-villa-sheffield-utd/6i4WgGHA/
7956,21.09.2020,Wolves,Manchester City,1:3,6.94,4.53,1.48,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/wolves-manchester-city/MR07eThF/
7957,20.09.2020,Chelsea,Liverpool,0:2,3.40,3.82,2.06,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/chelsea-liverpool/pr3zgzXG/
7958,20.09.2020,Leicester,Burnley,4:2,1.56,4.19,6.28,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leicester-burnley/Y5KCZoWe/
7959,20.09.2020,Newcastle,Brighton,0:3,2.63,3.17,2.87,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/newcastle-utd-brighton/0CCbckO2/
7960,20.09.2020,Southampton,Tottenham,2:5,3.36,3.35,2.25,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/southampton-tottenham/v3B2d9w9/
7961,19.09.2020,Arsenal,West Ham,2:1,1.51,4.44,6.52,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/arsenal-west-ham/vVXZfd24/
7962,19.09.2020,Everton,West Brom,5:2,1.58,4.02,6.22,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/everton-west-brom/xvR3y81q/
7963,19.09.2020,Leeds,Fulham,4:3,1.72,3.81,5.10,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/leeds-fulham/jsV7zSGk/
7964,19.09.2020,Manchester Utd,Crystal Palace,1:3,1.37,5.09,8.70,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/manchester-united-crystal-palace/CdJGY5o2/
7965,14.09.2020,Brighton,Chelsea,1:3,5.95,4.33,1.56,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/brighton-chelsea/6HZRdIXi/
7966,14.09.2020,Sheffield Utd,Wolves,0:2,3.23,2.86,2.61,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/sheffield-utd-wolves/0vZVexmb/
7967,13.09.2020,Tottenham,Everton,0:1,2.06,3.39,3.80,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/tottenham-everton/l05DweXT/
7968,13.09.2020,West Brom,Leicester,0:3,3.34,3.33,2.27,2.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/west-brom-leicester/j9iuZEuo/
7969,12.09.2020,Crystal Palace,Southampton,1:0,3.07,3.22,2.45,0.0,premier-league-2020-2021,/soccer/england/premier-league-2020-2021/crystal-palace-southampton/hE9hrJIb/
